age,annual_income,avg_monthly_spend,credit_utilization,tenure_years,num_products,risk_score
21,52591.0,1390.0,0.11,1.3,1,23.1
38,65200.0,1797.0,0.09,3.2,2,27.6
30,69815.0,2655.0,0.43,0.7,2,44.3
39,61605.0,2552.0,0.74,2.5,1,57.6
36,47892.0,1613.0,0.25,1.0,3,44.7
51,91123.0,3373.0,0.4,2.3,1,43.3
31,57339.0,2510.0,0.36,2.3,4,43.7
21,51388.0,2569.0,0.34,3.0,2,42.9
65,93499.0,2981.0,0.19,26.3,6,17.2
70,132134.0,6327.0,0.0,0.6,1,15.7
69,102878.0,3396.0,0.0,6.5,2,17.6
63,99120.0,4236.0,0.18,0.3,1,27.2
44,88468.0,3165.0,0.28,0.2,1,38.7
46,64551.0,2978.0,0.12,0.6,1,25.8
64,85042.0,2689.0,0.42,16.8,4,41.5
45,89714.0,3576.0,0.12,14.1,6,14.3
52,85726.0,2761.0,0.0,1.1,1,23.0
25,46478.0,2102.0,0.18,0.9,1,33.7
33,78651.0,3918.0,0.01,1.4,1,18.9
59,88621.0,2196.0,0.05,3.6,1,24.7
53,89482.0,2906.0,0.32,4.2,1,39.0
47,72958.0,1414.0,0.34,1.3,1,43.1
35,76552.0,1636.0,0.0,7.1,1,19.3
19,72781.0,3467.0,0.04,1.0,1,21.9
66,81284.0,2828.0,0.62,12.8,1,47.5
30,67690.0,2020.0,0.0,5.3,1,14.2
21,68049.0,2657.0,0.28,2.9,1,34.0
43,75278.0,2660.0,0.0,7.8,2,20.1
42,63434.0,1668.0,0.09,8.5,3,24.1
47,92714.0,2246.0,0.42,1.7,1,49.5
28,78625.0,2857.0,0.2,2.1,4,36.3
24,72158.0,1655.0,0.0,6.0,3,15.8
48,93089.0,1983.0,0.0,0.9,1,29.3
61,104669.0,2855.0,0.0,0.2,2,19.4
27,48915.0,2220.0,0.54,3.0,1,48.6
56,110179.0,1972.0,0.0,8.1,1,17.4
30,78149.0,3473.0,0.18,7.4,6,29.6
48,70529.0,2635.0,0.23,12.6,4,23.5
24,64267.0,1158.0,0.5,3.8,3,47.4
73,127392.0,4680.0,0.1,0.5,1,23.7
66,122432.0,3779.0,0.26,4.4,3,33.8
59,99675.0,4456.0,0.0,7.5,3,20.0
59,87936.0,4125.0,0.0,0.5,1,18.4
73,110068.0,2886.0,0.0,0.9,1,22.4
53,78491.0,3360.0,0.54,0.1,1,45.6
37,73634.0,1988.0,0.41,4.5,1,46.4
21,51497.0,1366.0,0.43,3.0,1,41.9
71,147376.0,3403.0,0.0,5.6,1,14.7
24,72220.0,2837.0,0.08,6.0,1,23.5
71,129743.0,3294.0,0.01,0.3,1,22.6
18,58670.0,1887.0,0.03,0.0,1,21.3
61,97690.0,4273.0,0.3,8.4,1,29.0
73,113469.0,4886.0,0.12,1.9,2,23.8
62,101642.0,4592.0,0.01,18.2,3,11.7
59,103623.0,2283.0,0.14,1.7,1,30.0
64,112638.0,4081.0,0.0,11.0,3,10.1
30,66011.0,3113.0,0.15,10.6,5,20.1
72,112041.0,2024.0,0.17,7.1,2,27.9
39,67888.0,2929.0,0.39,4.1,2,40.9
71,94310.0,2346.0,0.0,0.6,1,20.4
38,94851.0,3698.0,0.03,3.8,3,6.5
39,109883.0,4459.0,0.01,2.2,1,18.1
45,101990.0,4847.0,0.18,7.9,1,31.1
26,42314.0,1423.0,0.27,7.1,1,29.7
43,93405.0,4198.0,0.23,12.1,4,29.8
26,76557.0,1392.0,0.53,0.1,2,45.5
32,62348.0,1913.0,0.09,8.3,6,13.3
27,69734.0,2184.0,0.36,9.0,1,38.7
41,72355.0,2504.0,0.04,7.8,2,18.1
74,141734.0,4636.0,0.0,0.7,1,18.0
59,106281.0,5201.0,0.0,0.4,1,24.0
25,46243.0,892.0,0.48,0.1,3,47.1
41,89247.0,2276.0,0.03,5.0,4,15.8
33,85482.0,4185.0,0.03,5.0,4,15.5
66,112172.0,3535.0,0.03,21.7,6,5.5
43,88792.0,3170.0,0.0,2.5,1,21.1
44,81754.0,1583.0,0.0,2.0,1,17.4
54,77786.0,2033.0,0.01,4.9,1,23.6
21,52924.0,952.0,0.12,3.0,1,11.2
67,118246.0,2513.0,0.2,13.8,5,29.5
41,77280.0,2919.0,0.21,8.1,3,30.2
36,85211.0,3589.0,0.39,2.8,1,41.6
53,87717.0,4006.0,0.01,5.0,4,11.6
56,92301.0,2312.0,0.01,9.7,1,7.4
27,74867.0,2078.0,0.51,3.4,2,52.3
42,83728.0,2985.0,0.0,1.2,1,20.6
35,65824.0,1281.0,0.23,0.9,1,34.3
36,88707.0,3864.0,0.29,0.0,2,36.9
53,83269.0,2729.0,0.37,6.3,2,43.4
27,51496.0,2516.0,0.16,0.6,2,26.3
50,47558.0,979.0,0.42,1.4,1,42.7
72,108090.0,2282.0,0.0,1.8,2,18.2
67,130031.0,3678.0,0.37,4.1,3,38.9
22,25316.0,596.0,0.33,2.5,1,44.9
64,92521.0,3690.0,0.1,5.6,4,16.6
66,115786.0,5584.0,0.0,0.3,3,10.1
52,58727.0,1155.0,0.49,0.7,1,41.5
61,95540.0,2364.0,0.3,3.5,4,39.7
51,108313.0,2664.0,0.18,2.1,1,29.0
50,120645.0,4058.0,0.0,1.8,3,11.1
72,120754.0,3832.0,0.12,0.3,3,27.5
38,61703.0,2523.0,0.08,11.3,6,17.2
34,56398.0,2317.0,0.08,5.9,1,24.4
39,78974.0,2824.0,0.18,0.6,1,34.4
65,112214.0,4081.0,0.1,0.3,1,38.5
54,122669.0,5489.0,0.27,18.4,7,20.4
32,82962.0,2480.0,0.0,5.7,2,7.7
52,93662.0,1600.0,0.0,2.7,1,21.5
45,78972.0,1877.0,0.08,6.0,4,26.7
24,104021.0,1856.0,0.0,6.0,1,10.5
49,98199.0,2925.0,0.37,7.6,4,32.1
28,53569.0,1532.0,0.32,3.2,5,39.2
27,59031.0,1178.0,0.33,2.8,1,46.8
26,48038.0,2010.0,0.55,0.1,1,48.5
31,31132.0,1093.0,0.59,13.0,5,48.8
30,70690.0,1710.0,0.26,4.6,2,23.7
74,145537.0,6108.0,0.0,1.1,1,18.4
42,55942.0,2178.0,0.4,12.6,4,36.8
19,53629.0,1236.0,0.04,1.0,4,29.3
52,81796.0,4043.0,0.22,22.6,6,17.7
24,66623.0,1504.0,0.34,6.0,2,40.6
38,73015.0,3095.0,0.41,20.0,3,30.1
35,51599.0,2525.0,0.48,1.4,1,48.3
20,39283.0,1605.0,0.27,2.0,2,45.4
59,88345.0,3433.0,0.03,8.7,1,26.1
71,135365.0,6332.0,0.0,1.3,2,29.1
56,116599.0,2989.0,0.0,0.5,1,21.7
58,94930.0,2459.0,0.2,19.4,7,20.6
66,127617.0,4854.0,0.0,1.8,1,20.5
28,61002.0,2810.0,0.44,10.0,1,43.3
56,92300.0,3438.0,0.0,0.0,1,21.9
41,80057.0,3942.0,0.0,0.1,1,16.4
63,109872.0,2648.0,0.27,3.1,3,31.0
36,64868.0,2867.0,0.18,1.4,1,27.3
21,55528.0,2642.0,0.24,3.0,1,37.9
43,93410.0,2886.0,0.0,4.2,3,23.7
55,97943.0,4773.0,0.13,0.4,1,43.3
59,101442.0,2374.0,0.02,0.9,1,22.6
49,96213.0,4659.0,0.0,2.5,3,14.8
56,107201.0,5013.0,0.09,1.0,1,22.6
62,103461.0,1952.0,0.23,7.9,1,28.9
63,98487.0,3353.0,0.0,2.7,1,26.1
53,96438.0,3307.0,0.22,0.5,1,36.4
57,74491.0,1383.0,0.32,3.3,1,30.7
54,91645.0,1648.0,0.0,0.5,2,19.5
50,52927.0,891.0,0.12,0.7,2,19.7
53,68463.0,2338.0,0.09,1.4,4,27.7
20,26607.0,855.0,0.32,2.0,3,34.3
26,76910.0,3693.0,0.17,8.0,3,22.6
25,60210.0,1691.0,0.45,7.0,2,34.0
50,71069.0,2744.0,0.2,2.0,2,34.8
23,64966.0,1099.0,0.3,1.6,1,43.2
58,114430.0,4438.0,0.12,4.0,1,21.6
56,104827.0,4939.0,0.05,6.4,1,19.0
21,52369.0,1492.0,0.2,3.0,3,27.9
30,69487.0,1886.0,0.07,0.7,1,23.0
66,122722.0,4606.0,0.0,0.3,2,15.8
19,45761.0,1264.0,0.53,1.0,1,45.9
22,56848.0,1710.0,0.19,4.0,3,35.9
61,99342.0,2560.0,0.0,9.4,4,1.9
44,58599.0,1650.0,0.34,5.7,3,40.1
49,102549.0,4032.0,0.0,15.4,2,13.3
38,106459.0,5047.0,0.0,3.6,1,26.4
25,46893.0,1693.0,0.21,7.0,2,28.0
55,110440.0,1878.0,0.01,17.2,3,10.0
25,47370.0,1206.0,0.18,7.0,1,23.1
67,112392.0,5441.0,0.0,1.9,2,20.8
20,76620.0,3602.0,0.19,1.1,1,27.4
71,107393.0,2204.0,0.0,4.0,1,12.3
61,102980.0,4835.0,0.0,3.0,2,14.7
20,26977.0,1317.0,0.58,2.0,2,49.0
39,66837.0,1837.0,0.25,0.5,1,29.6
23,29006.0,1161.0,0.51,1.5,2,50.5
19,59238.0,2093.0,0.23,1.0,1,32.1
40,90475.0,2524.0,0.54,0.5,1,55.0
61,99875.0,2175.0,0.0,1.9,1,19.7
19,57088.0,1650.0,0.74,1.0,1,57.8
55,91114.0,4336.0,0.0,4.9,1,6.8
34,81908.0,3580.0,0.28,0.9,1,31.4
52,94342.0,2612.0,0.22,9.9,1,31.7
51,61415.0,2145.0,0.31,3.0,1,40.8
40,92100.0,2781.0,0.17,12.4,3,28.7
47,80557.0,2595.0,0.0,3.2,1,22.5
69,93744.0,3941.0,0.17,1.6,2,34.6
25,53416.0,1857.0,0.15,0.8,1,30.9
39,48269.0,1096.0,0.24,0.0,1,43.2
61,84452.0,2165.0,0.12,3.8,3,26.9
53,95744.0,3408.0,0.17,0.6,3,39.8
22,59801.0,2378.0,0.13,2.5,1,23.4
30,70597.0,2372.0,0.0,4.4,2,14.4
46,85248.0,3183.0,0.24,1.6,2,32.8
48,77207.0,3318.0,0.45,1.0,1,46.6
64,105983.0,3693.0,0.27,7.5,2,30.4
74,112242.0,5527.0,0.07,14.7,6,19.4
72,92013.0,2256.0,0.28,0.5,1,35.9
33,58014.0,2745.0,0.4,0.8,3,40.8
59,114143.0,2845.0,0.14,16.1,3,17.9
47,110224.0,3790.0,0.21,0.2,1,38.4
74,128569.0,4097.0,0.0,19.0,3,11.6
72,139555.0,4061.0,0.0,0.0,1,11.6
33,70881.0,3456.0,0.67,10.3,3,62.2
29,90936.0,2341.0,0.1,1.8,1,27.3
34,101617.0,3980.0,0.1,14.0,1,21.7
33,43598.0,1895.0,0.28,1.9,2,40.7
29,68122.0,1583.0,0.49,5.3,2,51.4
25,61296.0,3010.0,0.17,0.4,2,25.2
37,68038.0,2374.0,0.26,1.4,3,29.7
20,61379.0,2894.0,0.03,2.0,3,32.7
33,70217.0,2724.0,0.04,3.8,2,17.2
47,75368.0,2888.0,0.7,13.2,6,56.8
62,104001.0,2931.0,0.19,2.8,2,38.1
40,96069.0,4069.0,0.02,10.2,1,13.4
45,86738.0,1532.0,0.01,3.0,2,17.4
68,121004.0,4259.0,0.02,19.4,6,15.8
57,94244.0,1672.0,0.28,16.1,3,29.7
71,121981.0,3281.0,0.0,2.0,2,21.4
22,38262.0,761.0,0.33,4.0,2,37.6
37,66904.0,3148.0,0.12,9.4,3,19.5
57,96860.0,3643.0,0.29,1.2,2,35.3
73,98455.0,3835.0,0.0,4.9,3,23.4
61,90747.0,4087.0,0.04,0.4,1,20.7
18,56297.0,2314.0,0.14,0.0,2,30.5
74,120747.0,2512.0,0.0,1.0,2,14.7
47,98495.0,3669.0,0.0,0.4,2,30.0
38,66592.0,3281.0,0.26,2.6,3,36.0
37,75264.0,1792.0,0.13,4.3,2,27.2
23,47522.0,1774.0,0.23,5.0,1,35.6
39,87392.0,3098.0,0.02,18.3,3,9.2
35,89861.0,2671.0,0.03,2.9,1,25.9
25,67250.0,3261.0,0.13,0.3,4,20.2
56,113118.0,3229.0,0.0,6.9,1,13.3
49,89287.0,1767.0,0.08,4.2,3,18.6
50,102084.0,4977.0,0.0,3.0,3,9.0
70,115131.0,4717.0,0.0,1.9,1,16.4
33,54226.0,1523.0,0.11,3.5,2,24.4
29,68501.0,1782.0,0.07,2.1,5,17.7
55,81071.0,3859.0,0.3,7.1,3,28.3
69,147887.0,3813.0,0.0,3.9,1,18.1
51,86189.0,2980.0,0.17,10.5,2,24.3
31,76876.0,1832.0,0.15,3.9,1,25.6
53,93414.0,4656.0,0.0,1.4,1,13.0
50,71496.0,3025.0,0.04,9.5,1,15.5
40,49522.0,1762.0,0.25,4.1,2,29.7
67,121635.0,5051.0,0.0,1.2,1,19.8
62,127640.0,6026.0,0.0,4.9,1,14.6
19,41778.0,2038.0,0.39,1.0,2,42.7
58,74750.0,3204.0,0.38,9.3,1,31.3
38,70723.0,3180.0,0.21,3.0,1,23.8
19,38743.0,1159.0,0.47,1.0,1,50.7
44,73045.0,2171.0,0.13,0.5,1,31.2
74,127956.0,5580.0,0.0,2.5,2,16.7
26,60443.0,2538.0,0.19,8.0,2,27.5
18,39157.0,1829.0,0.69,0.0,3,59.0
28,72428.0,1528.0,0.06,0.9,3,28.9
20,64003.0,2541.0,0.26,1.6,1,33.5
69,107744.0,4122.0,0.17,2.0,2,26.8
40,80069.0,3466.0,0.05,5.3,1,25.2
43,89408.0,1563.0,0.15,7.1,1,21.4
21,61592.0,2723.0,0.43,3.0,2,45.0
35,72609.0,2000.0,0.24,3.6,1,27.5
72,137889.0,5456.0,0.0,8.3,1,18.9
23,66340.0,2469.0,0.13,2.9,1,30.2
52,85640.0,2684.0,0.18,0.7,3,24.3
39,70130.0,2913.0,0.27,4.2,3,26.9
60,93629.0,4560.0,0.16,15.2,3,23.2
32,77882.0,2138.0,0.55,7.9,4,58.5
39,67459.0,2807.0,0.44,4.3,3,48.7
54,88427.0,2401.0,0.0,5.2,4,16.2
69,128670.0,5772.0,0.0,13.3,4,8.7
59,103674.0,3239.0,0.09,2.8,3,18.1
29,82778.0,2619.0,0.16,2.0,3,32.2
64,118771.0,5035.0,0.0,18.9,5,14.7
66,91550.0,3040.0,0.02,10.0,3,12.5
59,99268.0,2537.0,0.24,2.0,4,32.0
55,110849.0,5526.0,0.0,3.1,2,18.6
35,53667.0,2004.0,0.07,2.7,3,31.9
62,110696.0,4225.0,0.13,0.8,3,27.7
52,91811.0,3509.0,0.0,15.8,2,6.8
47,60078.0,2770.0,0.5,2.6,2,42.9
41,80995.0,1846.0,0.2,10.4,3,21.8
59,88238.0,1645.0,0.05,1.0,1,28.5
47,68885.0,2036.0,0.16,4.0,4,29.9
31,67337.0,2390.0,0.34,0.1,1,38.8
23,28637.0,750.0,0.39,5.0,2,26.0
20,43886.0,1740.0,0.34,2.0,1,34.8
33,107868.0,2064.0,0.17,4.9,1,29.4
24,68553.0,2949.0,0.52,0.3,2,52.6
69,99579.0,4043.0,0.0,1.2,1,21.1
31,88262.0,2100.0,0.0,0.4,2,13.1
26,46319.0,1233.0,0.72,1.7,2,63.3
32,60095.0,2618.0,0.06,4.9,2,16.4
38,58367.0,2477.0,0.15,4.2,2,27.1
52,96241.0,4215.0,0.0,4.7,6,13.7
19,73329.0,2010.0,0.24,1.0,1,39.1
44,67815.0,3322.0,0.27,1.6,3,36.8
19,21893.0,887.0,0.37,1.0,1,40.7
52,108765.0,2049.0,0.32,0.7,1,45.7
35,95307.0,3106.0,0.06,9.5,5,16.9
31,37274.0,1447.0,0.51,4.8,1,40.8
37,81301.0,1812.0,0.2,1.0,1,36.8
35,75398.0,3523.0,0.1,1.0,1,26.8
27,50588.0,2115.0,0.44,9.0,3,39.9
42,59485.0,1153.0,0.5,6.8,2,43.0
19,67676.0,3188.0,0.1,1.0,1,28.1
42,83086.0,2505.0,0.18,2.6,2,33.4
71,119016.0,3779.0,0.0,1.5,1,15.4
50,80673.0,3450.0,0.01,19.4,5,13.3
53,81571.0,3111.0,0.08,8.0,4,21.9
48,50775.0,1587.0,0.49,1.8,1,44.5
31,63780.0,1615.0,0.53,9.4,6,46.8
18,73182.0,2481.0,0.58,0.0,3,52.0
63,92246.0,3318.0,0.12,1.8,2,32.8
33,46764.0,1763.0,0.53,2.8,3,47.3
71,121735.0,4484.0,0.0,1.0,1,27.0
63,114901.0,4279.0,0.0,0.6,1,20.3
69,104011.0,3383.0,0.27,6.4,2,24.0
20,48769.0,1726.0,0.36,1.6,1,30.1
52,96359.0,2533.0,0.4,8.6,1,38.2
58,97267.0,2135.0,0.0,27.1,5,12.4
23,72602.0,2679.0,0.44,0.4,3,52.3
42,116959.0,2133.0,0.0,3.2,2,19.1
30,40363.0,760.0,0.47,8.1,1,40.1
70,132446.0,3299.0,0.0,7.8,2,13.8
51,92779.0,2147.0,0.16,7.1,1,26.7
25,80823.0,2355.0,0.23,2.1,1,38.2
38,86465.0,2511.0,0.27,3.0,1,37.2
51,92117.0,1894.0,0.0,4.5,2,22.7
21,66600.0,1657.0,0.06,3.0,2,25.0
42,74488.0,1253.0,0.37,2.0,1,45.9
32,56785.0,1611.0,0.23,12.8,2,15.8
21,67363.0,2911.0,0.05,1.6,2,17.7
62,91735.0,2343.0,0.0,22.6,7,2.6
29,74436.0,2837.0,0.19,5.5,3,22.5
49,89261.0,1780.0,0.09,3.1,1,23.9
49,53858.0,920.0,0.1,4.8,1,16.0
45,75384.0,2509.0,0.26,1.6,3,30.1
30,71023.0,2276.0,0.06,1.6,1,22.4
48,81510.0,1879.0,0.0,0.6,2,11.7
31,28999.0,760.0,0.26,0.6,1,33.1
37,94211.0,1667.0,0.0,2.1,1,22.1
35,74541.0,3225.0,0.08,7.2,7,14.8
46,91856.0,2453.0,0.0,4.7,3,21.5
23,50501.0,1211.0,0.21,0.5,4,28.1
49,96772.0,4208.0,0.25,9.6,2,31.3
46,112722.0,2026.0,0.16,4.6,1,21.7
60,90974.0,2379.0,0.08,16.2,4,18.8
19,77805.0,1978.0,0.31,1.0,1,36.5
40,83978.0,2136.0,0.2,1.0,1,33.9
36,60159.0,1026.0,0.27,3.2,1,32.0
48,120786.0,5776.0,0.0,5.2,2,20.0
68,117475.0,5342.0,0.0,0.1,1,24.2
22,66547.0,2029.0,0.39,0.1,2,44.2
36,69160.0,2180.0,0.1,0.7,1,23.5
51,79255.0,2706.0,0.13,1.4,1,25.9
27,64917.0,2117.0,0.46,2.8,1,39.9
42,104122.0,4440.0,0.0,3.3,1,19.3
19,48155.0,1587.0,0.16,0.7,1,32.5
28,63199.0,1451.0,0.39,5.6,1,48.4
67,132245.0,2720.0,0.0,4.5,1,24.2
48,83095.0,3928.0,0.08,1.7,2,19.0
73,125254.0,2290.0,0.04,0.1,2,23.4
32,81560.0,3800.0,0.39,0.4,2,42.5
26,58248.0,2311.0,0.33,2.5,1,44.3
40,82648.0,2492.0,0.24,0.8,6,30.2
36,83117.0,1904.0,0.4,2.4,1,47.0
26,55186.0,1491.0,0.57,4.9,7,46.6
52,104636.0,3592.0,0.0,4.0,1,17.4
38,67395.0,2599.0,0.01,1.3,1,15.5
26,51074.0,2028.0,0.29,2.1,1,26.2
45,61094.0,1929.0,0.19,4.8,4,24.1
63,98048.0,2856.0,0.05,9.9,4,16.8
68,99367.0,4201.0,0.13,7.0,1,31.3
24,52787.0,2508.0,0.43,4.0,1,38.5
33,78780.0,3714.0,0.01,2.2,5,16.1
33,43715.0,1532.0,0.52,2.3,1,42.9
50,60380.0,1165.0,0.37,10.6,3,42.2
21,43964.0,840.0,0.35,0.2,1,38.5
21,62118.0,1869.0,0.09,3.0,1,22.4
56,101533.0,4173.0,0.01,5.5,4,15.7
57,86924.0,2890.0,0.16,5.7,2,16.9
34,88341.0,3320.0,0.0,0.2,2,12.6
54,84924.0,3803.0,0.27,4.7,1,29.1
56,104137.0,1876.0,0.26,3.3,2,36.8
69,107358.0,5095.0,0.06,0.6,1,10.9
46,72168.0,1999.0,0.17,1.6,2,32.2
69,103724.0,1890.0,0.13,11.1,3,23.6
53,104610.0,4657.0,0.16,4.0,3,18.2
55,101415.0,4848.0,0.46,2.7,2,44.5
56,111722.0,4724.0,0.0,0.4,1,25.6
67,115815.0,5036.0,0.0,6.3,1,11.4
54,70632.0,3229.0,0.19,6.1,1,25.5
69,144516.0,4925.0,0.0,4.8,1,31.3
52,98028.0,3857.0,0.0,3.6,1,19.8
24,66520.0,1744.0,0.18,2.8,5,28.1
44,77147.0,1928.0,0.16,4.5,1,24.7
45,100698.0,3722.0,0.22,1.3,1,34.1
39,60403.0,2486.0,0.07,14.2,1,20.4
31,76347.0,2283.0,0.3,4.4,2,25.0
24,27606.0,828.0,0.76,1.9,2,53.7
54,104958.0,5088.0,0.03,3.0,1,15.3
39,60607.0,2058.0,0.14,8.2,2,23.1
22,60555.0,3000.0,0.47,0.9,1,48.3
72,136760.0,6213.0,0.0,1.7,1,10.6
19,65141.0,2475.0,0.4,1.0,2,42.3
44,101166.0,1717.0,0.0,1.9,1,18.8
38,92413.0,2452.0,0.32,7.9,4,30.8
71,107336.0,3283.0,0.07,0.7,1,21.4
55,104975.0,4034.0,0.17,7.2,6,22.8
32,42526.0,1269.0,0.35,0.4,3,43.1
38,65296.0,2890.0,0.34,0.1,3,40.5
27,83290.0,3229.0,0.0,9.0,3,9.6
40,72224.0,2040.0,0.05,4.4,2,25.6
73,89580.0,3835.0,0.28,2.2,1,28.6
56,127405.0,3411.0,0.15,1.3,3,19.7
22,64834.0,1216.0,0.13,4.0,4,24.2
18,63067.0,1414.0,0.22,0.0,1,31.7
30,51293.0,860.0,0.36,12.0,7,35.7
38,79861.0,3547.0,0.06,20.0,4,6.9
43,85464.0,3211.0,0.25,5.0,1,36.9
67,98078.0,3500.0,0.2,2.9,2,38.9
62,101853.0,3945.0,0.33,3.4,1,38.1
38,53093.0,2042.0,0.29,5.7,4,36.0
70,108799.0,3864.0,0.19,0.5,1,20.6
35,86608.0,3875.0,0.12,2.0,1,24.1
54,83597.0,2622.0,0.17,0.4,1,26.4
62,133009.0,5785.0,0.0,0.4,1,15.5
49,67259.0,2885.0,0.29,1.1,2,33.4
53,89697.0,2091.0,0.17,3.3,2,25.9
34,60954.0,1938.0,0.12,7.7,3,16.0
52,89697.0,3991.0,0.01,3.3,1,16.1
66,129772.0,5757.0,0.0,2.0,1,13.7
28,48833.0,853.0,0.33,0.4,1,43.4
38,68831.0,1659.0,0.37,4.0,2,41.5
69,122618.0,3776.0,0.0,1.6,1,20.8
72,117797.0,2148.0,0.0,4.8,1,22.4
70,116628.0,2957.0,0.2,18.9,6,17.7
43,67121.0,1697.0,0.18,0.6,4,31.6
21,54126.0,1289.0,0.07,1.2,4,28.8
51,108174.0,3233.0,0.01,3.2,1,14.5
69,88657.0,3880.0,0.04,17.3,3,3.1
65,97540.0,2419.0,0.0,7.4,2,12.7
35,44767.0,1615.0,0.4,11.4,1,42.7
57,106455.0,3753.0,0.0,2.0,1,14.2
52,110782.0,4867.0,0.21,24.2,5,17.3
58,96849.0,2886.0,0.06,0.5,1,19.4
46,70117.0,1691.0,0.31,0.3,1,37.5
69,98156.0,4553.0,0.13,9.7,2,17.4
46,80744.0,3588.0,0.0,13.1,6,5.7
55,91487.0,3420.0,0.0,0.5,1,17.5
59,114477.0,2264.0,0.0,0.6,1,18.3
38,65567.0,1128.0,0.12,0.2,1,33.0
59,107326.0,2442.0,0.04,0.6,1,22.7
30,61418.0,1426.0,0.21,1.2,2,26.0
66,98029.0,2079.0,0.0,17.5,3,7.1
58,94644.0,2405.0,0.14,5.5,2,28.9
34,75848.0,2118.0,0.07,7.5,1,18.4
73,131324.0,5491.0,0.05,7.5,1,13.7
26,57420.0,2315.0,0.48,3.8,1,47.1
58,81541.0,1643.0,0.1,8.0,3,17.7
18,66596.0,3279.0,0.26,0.0,2,37.9
19,39327.0,1641.0,0.41,1.0,3,45.8
65,111912.0,2475.0,0.0,4.1,2,12.1
46,84828.0,1766.0,0.14,3.8,2,35.6
50,87621.0,1716.0,0.0,8.7,2,14.8
27,55095.0,2262.0,0.09,9.0,3,7.4
67,119702.0,2938.0,0.48,2.6,1,49.3
57,44669.0,853.0,0.33,7.2,2,22.9
38,92647.0,2847.0,0.05,0.5,1,28.0
45,70312.0,2833.0,0.18,7.5,1,27.0
28,69719.0,1870.0,0.22,2.3,1,31.0
72,121725.0,3987.0,0.0,0.2,1,19.5
51,110325.0,2547.0,0.0,2.3,2,21.3
25,62966.0,1950.0,0.13,4.7,3,22.3
39,64363.0,1843.0,0.05,0.6,2,22.0
25,35929.0,1118.0,0.54,7.0,4,48.9
66,103968.0,3347.0,0.23,0.4,1,18.7
32,39027.0,771.0,0.42,13.3,5,40.6
34,61373.0,1214.0,0.22,6.1,2,33.5
40,73611.0,1866.0,0.02,2.0,1,22.0
41,68851.0,1413.0,0.47,2.5,2,48.2
62,105027.0,2635.0,0.0,6.8,2,24.0
36,69658.0,1218.0,0.13,4.6,1,24.8
22,51485.0,1460.0,0.53,4.0,3,49.0
49,52438.0,1247.0,0.26,2.5,2,30.5
61,83779.0,3888.0,0.0,3.3,1,8.4
18,61240.0,2772.0,0.41,0.0,2,46.2
40,90064.0,2403.0,0.57,1.2,2,50.7
54,67218.0,2186.0,0.24,2.7,2,23.2
25,47779.0,2319.0,0.51,1.7,1,49.1
30,82079.0,2802.0,0.16,7.2,1,24.9
25,49229.0,2213.0,0.46,7.0,1,42.2
74,117128.0,5179.0,0.0,1.7,1,19.3
40,99627.0,4786.0,0.53,0.4,2,43.3
60,96576.0,2594.0,0.0,0.1,1,24.5
18,44029.0,798.0,0.43,0.0,1,47.6
62,102044.0,2054.0,0.0,2.6,2,24.4
68,139401.0,4978.0,0.0,22.3,8,5.1
41,85893.0,2950.0,0.12,3.2,1,27.0
52,92686.0,2467.0,0.12,1.5,3,16.5
41,71335.0,1780.0,0.07,11.1,5,14.1
34,78882.0,3180.0,0.33,3.4,1,30.6
22,66295.0,1857.0,0.09,4.0,3,23.9
37,58302.0,2145.0,0.17,0.5,4,24.2
38,85899.0,3471.0,0.02,2.4,2,17.1
57,96133.0,2982.0,0.27,14.4,5,28.0
48,87972.0,2033.0,0.0,4.5,3,15.2
63,92336.0,4188.0,0.58,2.1,1,46.9
53,87600.0,1733.0,0.05,4.9,1,28.0
28,48148.0,2134.0,0.28,10.0,2,31.6
69,96627.0,4305.0,0.15,1.6,1,36.3
32,74056.0,2644.0,0.25,3.5,2,27.6
36,67873.0,2555.0,0.49,15.9,2,39.0
24,39305.0,1124.0,0.55,0.9,1,52.6
68,144256.0,6451.0,0.0,6.4,3,23.9
45,67130.0,1709.0,0.26,4.8,3,41.0
68,127982.0,4521.0,0.0,5.7,2,14.4
60,79853.0,1336.0,0.0,2.2,3,14.8
22,63248.0,3036.0,0.18,1.9,1,29.6
22,52642.0,2541.0,0.15,4.0,1,32.4
47,76964.0,3105.0,0.22,1.2,1,32.6
71,118151.0,3636.0,0.0,2.7,2,19.7
49,89734.0,2030.0,0.0,1.0,1,25.0
25,47813.0,1582.0,0.35,0.0,1,45.6
27,49534.0,2132.0,0.19,9.0,1,31.8
55,72391.0,2667.0,0.0,2.8,1,21.9
64,111383.0,3815.0,0.08,17.4,2,22.4
49,69993.0,3148.0,0.32,0.8,1,32.4
65,108060.0,2929.0,0.01,4.4,1,29.6
45,92887.0,4211.0,0.03,1.1,1,26.3
34,73921.0,2315.0,0.2,7.8,3,27.0
48,76753.0,1285.0,0.0,7.7,4,21.5
25,73632.0,3024.0,0.34,0.6,1,38.1
57,92280.0,4238.0,0.3,12.2,5,34.2
42,60388.0,1981.0,0.19,1.1,2,33.9
26,56944.0,1812.0,0.42,4.7,2,47.1
19,61602.0,2681.0,0.06,1.0,1,21.0
32,58284.0,2690.0,0.82,10.7,1,68.0
