customer_id,age,income,tenure_years,avg_monthly_usage,monthly_charges,contract_type,payment_method,region,customer_segment,has_dependents,paperless_billing,churn
1528,62,32149,2.6,41.17250376990132,43.75,Month-to-Month,Credit Card,North,Low,1,1,1
1529,35,17732,5.7,30.289757504564637,23.54,Month-to-Month,Credit Card,West,Low,1,1,1
1530,27,13001,0.8,45.92924776069589,45.15,Month-to-Month,Electronic Check,West,Medium,1,1,1
1531,43,80295,2.6,78.60883653503059,83.83,Month-to-Month,Credit Card,West,Low,1,1,0
1532,19,56340,1.0,39.773194478146564,64.36,Month-to-Month,Bank Transfer,North,High,0,1,0
1533,46,42124,5.0,41.83060122662965,55.07,One Year,Electronic Check,West,Low,0,1,0
1534,40,31503,2.9,58.49059503666764,59.4,Month-to-Month,Electronic Check,East,Low,0,1,0
1535,35,30002,6.8,48.325664191608524,60.34,Month-to-Month,Bank Transfer,North,Low,1,1,0
1536,21,22211,7.9,95.10677980029371,64.49,Two Year,Electronic Check,South,Medium,1,1,0
1537,48,31656,3.7,52.07449663582738,54.5,One Year,Bank Transfer,East,High,0,1,0
1538,35,12505,4.5,61.03393023191269,48.56,Month-to-Month,Electronic Check,West,Medium,1,0,0
1539,26,26773,2.8,71.9878381263878,45.41,Two Year,Credit Card,West,Low,0,1,0
1540,18,33825,1.7,71.6424015855313,72.23,Two Year,Credit Card,South,Medium,1,0,0
1541,41,56130,3.7,59.19917646803283,73.87,Two Year,Electronic Check,South,High,0,1,0
1542,65,39263,8.4,52.099705239651975,54.09,Two Year,Bank Transfer,East,Low,1,1,0
1543,63,62143,1.9,91.43251365482662,94.58,One Year,Mailed Check,East,Low,0,0,1
1544,36,84290,1.3,53.204315044343204,64.65,Month-to-Month,Credit Card,North,Medium,0,1,0
1545,34,71825,1.7,47.04957812028735,40.21,One Year,Credit Card,East,High,0,1,0
1546,48,51988,2.0,43.37471821070767,30.7,One Year,Electronic Check,South,Medium,1,1,0
1547,29,40397,0.3,23.917542351278392,52.68,Month-to-Month,Bank Transfer,South,Low,0,0,1
1548,45,23401,2.4,69.78908354026893,58.9,Month-to-Month,Credit Card,North,Low,1,1,1
1549,51,60292,2.4,12.734768852185127,40.93,Month-to-Month,Electronic Check,East,Low,0,1,1
1550,57,101099,3.1,54.89698886371143,20.0,One Year,Electronic Check,North,High,0,1,0
1551,40,48443,1.6,51.31250858311507,48.72,Month-to-Month,Electronic Check,West,High,1,1,0
1552,39,115207,3.3,95.31937346016606,61.56,One Year,Electronic Check,East,Medium,0,1,1
1553,30,17342,7.4,22.030277883154724,20.0,Two Year,Bank Transfer,West,Medium,1,1,0
1554,31,21273,10.9,38.780140834281575,41.0,Month-to-Month,Mailed Check,North,Medium,0,1,0
1555,39,64238,3.1,52.55026374373031,62.24,Two Year,Bank Transfer,East,Low,1,0,0
1556,46,46414,0.2,51.44447192555497,84.57,Month-to-Month,Credit Card,West,Medium,0,1,1
1557,53,82667,12.2,45.108197365419194,56.37,Month-to-Month,Credit Card,South,High,1,1,0
1558,31,39794,4.3,53.54221763076099,51.04,Month-to-Month,Credit Card,North,Low,1,1,1
1559,61,24899,1.4,32.327870880344655,36.85,Month-to-Month,Credit Card,East,Low,1,1,0
1560,38,35686,0.6,61.429471821908905,68.88,Month-to-Month,Credit Card,South,Low,1,1,1
1561,41,17275,0.5,13.213263842603588,21.76,Two Year,Electronic Check,South,Low,1,1,0
1562,32,21574,0.6,54.53615159420937,62.89,One Year,Credit Card,West,Medium,1,0,0
1563,18,68517,0.2,44.19357950325568,52.44,Two Year,Credit Card,East,Low,1,1,0
1564,53,64863,8.1,73.29318296961944,72.31,One Year,Electronic Check,South,Medium,0,1,0
1565,51,49003,2.7,86.59559927139948,46.38,Month-to-Month,Electronic Check,North,Medium,1,1,1
1566,38,15574,4.2,49.04106096249356,51.95,Month-to-Month,Electronic Check,North,High,0,1,0
1567,42,32954,6.2,80.03306672454576,49.83,One Year,Credit Card,South,High,0,1,0
1568,48,20460,5.5,49.30990694865261,39.55,One Year,Credit Card,South,Medium,0,1,0
1569,21,76656,7.5,37.60972258367638,52.4,Month-to-Month,Electronic Check,South,Low,1,1,0
1570,35,29113,12.0,86.42626537934115,78.62,Two Year,Electronic Check,North,Low,1,0,0
1571,52,22089,2.0,64.37397600521211,70.52,One Year,Electronic Check,West,Medium,0,1,0
1572,25,40797,10.5,55.07989340697666,56.56,Two Year,Mailed Check,South,Low,0,0,0
1573,45,28223,4.5,67.36919455177568,78.22,One Year,Electronic Check,North,High,1,1,0
1574,24,90767,0.3,59.93587063234301,47.22,Month-to-Month,Electronic Check,East,Low,1,1,1
1575,48,26791,4.0,53.75405065705267,36.4,One Year,Bank Transfer,North,High,1,1,0
1576,41,18590,4.1,31.124173108456063,53.5,Month-to-Month,Electronic Check,East,Medium,1,0,0
1577,21,12282,8.3,50.1303387310972,53.69,One Year,Credit Card,East,High,1,1,0
1578,57,39460,1.6,66.2185976222525,63.33,Month-to-Month,Electronic Check,West,High,1,1,1
1579,32,29464,3.1,52.79011433763741,57.89,Month-to-Month,Mailed Check,South,Low,0,1,0
1580,31,18289,0.0,71.24186370034695,77.98,Month-to-Month,Mailed Check,North,Medium,1,1,0
1581,44,77193,1.4,61.9057904296022,62.5,Month-to-Month,Bank Transfer,North,Low,0,1,0
1582,56,57929,0.2,39.193546274462676,54.31,Month-to-Month,Bank Transfer,North,High,0,0,1
1583,28,39516,2.6,31.254904759021773,37.24,Two Year,Credit Card,West,Medium,0,1,0
1584,42,84997,6.0,52.170787001256976,65.19,Month-to-Month,Mailed Check,East,Low,0,0,0
1585,47,57779,0.8,45.563887934117425,54.86,Month-to-Month,Credit Card,West,High,1,1,1
1586,51,25525,2.6,61.05379257319035,54.56,Month-to-Month,Electronic Check,South,Low,0,1,1
1587,44,22661,0.8,42.07352214227086,46.86,One Year,Electronic Check,West,Low,1,0,0
1588,37,62937,0.5,43.92293813641221,53.54,Month-to-Month,Electronic Check,North,Medium,1,1,1
1589,31,49911,2.5,73.95525491670843,57.87,Month-to-Month,Credit Card,West,High,1,1,1
1590,43,44062,0.3,57.667653435302164,51.92,Month-to-Month,Electronic Check,North,High,0,1,0
1591,28,25195,3.1,42.35091282230873,42.82,Two Year,Bank Transfer,East,Medium,1,0,0
1592,18,56070,0.1,55.31755255723036,32.65,One Year,Credit Card,South,Low,1,1,0
1593,47,26488,0.4,79.8204023740303,70.03,Month-to-Month,Bank Transfer,North,Low,1,1,0
1594,53,37945,2.8,60.28816038894501,79.26,Month-to-Month,Credit Card,East,Low,1,0,0
1595,18,88949,3.1,65.67311456965233,41.92,One Year,Credit Card,West,Low,1,0,0
1596,28,27904,0.1,41.459778342506034,39.85,Month-to-Month,Credit Card,East,Medium,1,0,1
1597,50,16896,3.0,73.4755487884228,57.62,Two Year,Bank Transfer,South,Medium,0,0,0
1598,68,22496,6.4,96.72584068834843,79.02,Month-to-Month,Electronic Check,South,Medium,0,1,1
1599,42,69346,4.5,40.75358243476863,35.06,Month-to-Month,Electronic Check,North,Low,1,1,1
1600,32,46170,0.5,33.725908461304186,37.67,Month-to-Month,Bank Transfer,West,Low,1,1,1
1601,39,37388,3.1,58.15976038903267,52.98,One Year,Bank Transfer,North,Low,0,1,0
1602,59,30333,3.9,70.75909089719939,85.82,Month-to-Month,Credit Card,West,Medium,0,1,0
1603,33,52414,0.1,53.3549859030953,48.17,Month-to-Month,Credit Card,East,Medium,0,1,0
1604,31,25159,6.8,36.04228487123207,28.82,Two Year,Electronic Check,East,Low,1,1,0
1605,35,47482,8.3,53.04548508795298,66.53,Month-to-Month,Electronic Check,West,Low,1,1,0
1606,29,26844,6.7,65.76566090999418,55.68,Month-to-Month,Mailed Check,East,Medium,1,1,0
1607,43,24496,6.1,47.673427114970934,36.62,Month-to-Month,Electronic Check,South,Medium,1,1,0
1608,63,28265,4.8,65.93059031958859,65.57,Two Year,Credit Card,South,Low,1,1,0
1609,46,32647,3.5,75.96479413431838,98.5,One Year,Bank Transfer,North,Medium,1,1,0
1610,38,39071,4.0,59.32415126386806,30.67,One Year,Electronic Check,South,Medium,0,1,0
1611,38,45683,5.7,54.496940116990736,32.58,Month-to-Month,Electronic Check,North,Low,1,1,0
1612,21,5278,3.8,69.92819065407308,74.91,Month-to-Month,Electronic Check,East,Low,0,1,0
1613,53,25739,1.4,39.59018510612985,42.89,One Year,Bank Transfer,North,Low,0,0,0
1614,40,32358,1.7,37.81522299352739,54.07,Month-to-Month,Electronic Check,West,Low,0,0,1
1615,39,91838,8.0,50.20169887127827,49.53,Month-to-Month,Electronic Check,East,Low,0,1,0
1616,83,22158,0.1,46.14616981333959,56.18,Two Year,Electronic Check,West,Low,1,1,0
1617,45,43894,4.2,40.53984444477145,70.67,Month-to-Month,Electronic Check,North,Low,0,1,0
1618,32,91332,10.8,87.94843254997794,47.43,One Year,Electronic Check,East,High,1,0,0
1619,36,19494,4.3,94.09587777089725,77.96,Month-to-Month,Electronic Check,West,Low,1,1,1
1620,56,49845,17.9,48.63330923939952,64.06,One Year,Electronic Check,North,Low,1,1,0
1621,43,25816,4.1,56.65094109547058,33.16,Month-to-Month,Bank Transfer,West,Low,0,1,0
1622,23,30407,0.1,51.61882923885176,52.8,Month-to-Month,Electronic Check,South,High,1,1,0
1623,53,25804,6.1,74.9349863221268,76.32,One Year,Bank Transfer,North,Medium,1,0,0
1624,33,26835,1.2,78.50162011312085,78.47,Two Year,Credit Card,South,Medium,0,1,0
1625,66,179342,2.1,23.00925162358636,39.75,Two Year,Bank Transfer,North,Medium,1,1,0
1626,56,63860,1.3,63.56819440118126,61.1,Month-to-Month,Electronic Check,West,Low,0,1,1
1627,36,73567,1.1,31.477215859099328,38.89,Month-to-Month,Electronic Check,South,High,1,0,0
1628,58,52606,2.0,86.64889884175501,69.97,One Year,Bank Transfer,South,Low,1,0,0
1629,42,16590,1.7,62.92446454378717,70.9,Month-to-Month,Bank Transfer,East,Medium,0,0,1
1630,53,49872,3.5,40.179708309472545,31.95,One Year,Electronic Check,East,Low,1,1,1
1631,48,72410,5.9,50.65621501711864,60.91,Month-to-Month,Electronic Check,South,Medium,0,0,1
1632,30,25100,1.2,49.79840935120915,35.93,Month-to-Month,Bank Transfer,East,Low,1,1,0
1633,33,68249,0.8,64.45203297194467,64.06,One Year,Electronic Check,North,Medium,0,1,0
1634,55,59123,3.8,73.75442687519461,77.55,Month-to-Month,Bank Transfer,East,Low,1,1,1
1635,37,111148,3.9,34.33226874450922,30.27,One Year,Mailed Check,West,Medium,1,0,0
1636,36,31895,8.1,88.09758101641805,77.3,Month-to-Month,Electronic Check,North,Low,1,0,0
1637,29,21945,0.1,83.90242194077518,49.12,Two Year,Bank Transfer,North,High,0,1,0
1638,47,32895,6.7,39.244175783361186,60.57,Month-to-Month,Credit Card,East,Low,1,0,0
1639,68,88394,2.6,56.31043229852157,49.83,Month-to-Month,Bank Transfer,North,Medium,1,0,1
1640,28,14681,3.4,85.79455379405769,62.39,Two Year,Credit Card,North,Medium,1,1,0
1641,42,12866,0.3,77.1925345601947,80.97,One Year,Electronic Check,North,High,1,0,1
1642,60,42157,2.0,48.93862545913788,61.16,Two Year,Bank Transfer,South,High,1,0,0
1643,40,31463,0.9,69.65811666222172,72.45,One Year,Electronic Check,North,High,0,1,0
1644,47,40305,1.0,108.94956925094449,68.04,Two Year,Mailed Check,South,Low,1,1,0
1645,28,67502,2.5,56.892879673321815,31.0,Month-to-Month,Credit Card,South,Low,1,1,1
1646,47,29616,5.9,43.61233147407965,69.35,Month-to-Month,Electronic Check,East,Low,0,0,0
1647,39,14326,4.8,58.103557337645185,64.49,Two Year,Electronic Check,West,Medium,0,0,0
1648,54,123557,3.1,59.43793771895172,67.78,Two Year,Bank Transfer,South,Low,0,1,0
1649,57,23191,2.7,45.55833869799824,58.99,One Year,Electronic Check,South,Medium,0,1,1
1650,75,22415,2.0,62.9492512206559,49.23,One Year,Bank Transfer,South,Low,1,1,1
1651,49,73647,12.6,32.420780924904975,42.14,Two Year,Electronic Check,East,Low,0,1,0
1652,46,32484,2.9,43.020390393843776,67.82,Month-to-Month,Credit Card,West,Medium,0,1,0
1653,44,38759,1.0,68.64840597078636,67.08,One Year,Bank Transfer,East,High,0,1,0
1654,37,52340,0.9,23.412324672239478,50.95,Month-to-Month,Electronic Check,North,Medium,0,1,0
1655,46,72836,3.3,71.25701665590597,34.44,Month-to-Month,Electronic Check,West,Low,1,1,0
1656,38,33409,2.6,18.784335417297342,46.56,Month-to-Month,Mailed Check,East,High,1,0,0
1657,44,92593,0.0,23.83615758022633,20.0,Two Year,Credit Card,North,Medium,1,1,1
1658,59,12398,6.2,46.01838262499406,68.2,One Year,Bank Transfer,East,Medium,0,1,0
1659,28,60954,4.3,60.16354917074831,63.6,Two Year,Bank Transfer,South,Low,1,1,0
1660,56,25292,3.8,78.854744856293,62.96,Month-to-Month,Credit Card,South,Medium,1,1,0
1661,59,85369,0.2,56.03720973687272,51.66,Month-to-Month,Bank Transfer,South,Low,1,0,1
1662,40,43396,1.6,50.56203506363218,44.2,Month-to-Month,Credit Card,North,High,0,1,0
1663,18,27719,9.6,65.43246246372648,50.61,Month-to-Month,Bank Transfer,East,Medium,0,1,0
1664,34,57789,6.9,39.323821231577185,47.59,Month-to-Month,Electronic Check,West,Medium,0,0,1
1665,58,65594,1.2,57.509472868235314,91.21,Month-to-Month,Mailed Check,North,Medium,1,1,0
1666,41,57127,0.6,33.40996735680352,59.02,Month-to-Month,Bank Transfer,North,Low,1,1,1
1667,29,22780,2.1,56.48662930375744,39.98,Month-to-Month,Electronic Check,South,Medium,0,1,0
1668,35,30754,1.5,52.66294613471074,60.07,Month-to-Month,Credit Card,West,Medium,0,1,0
1669,52,40045,4.0,40.52317741391049,51.56,Two Year,Credit Card,North,Medium,1,0,0
1670,49,39234,11.9,57.97073145767931,47.73,One Year,Bank Transfer,West,Low,0,1,0
1671,38,60618,1.6,57.85389375687357,50.86,Two Year,Mailed Check,West,High,1,0,0
1672,37,13250,0.2,76.15817222210443,79.76,Two Year,Electronic Check,East,Medium,1,1,0
1673,36,48236,8.0,26.098598744869822,49.29,Month-to-Month,Mailed Check,North,Low,1,0,0
1674,30,34218,0.1,53.63111966145323,45.46,One Year,Electronic Check,South,Medium,0,1,0
1675,62,25306,10.7,41.315276805337376,73.84,One Year,Credit Card,North,High,1,1,0
1676,37,26679,3.8,70.65571704717325,85.87,Month-to-Month,Credit Card,South,Medium,1,1,0
1677,57,35667,9.9,68.5704171734584,59.35,Two Year,Electronic Check,West,Low,1,1,0
1678,61,5538,0.8,64.14183721123518,38.23,Month-to-Month,Credit Card,North,Medium,0,1,1
1679,54,27290,0.1,42.33100135474967,48.81,Month-to-Month,Bank Transfer,South,Low,0,1,1
1680,36,24792,2.3,70.93847049292171,72.84,One Year,Electronic Check,South,Medium,1,1,0
1681,47,53800,2.1,27.457643282620026,45.77,One Year,Electronic Check,West,Medium,1,1,0
1682,41,25769,1.4,23.764407335330112,57.48,One Year,Credit Card,North,Low,0,1,1
1683,30,35656,11.1,32.03432200176537,43.13,Month-to-Month,Bank Transfer,East,Low,0,0,0
1684,46,93737,6.1,54.397453414115695,76.9,Month-to-Month,Mailed Check,East,Low,0,1,0
1685,26,69348,3.8,67.15295921778929,71.83,Month-to-Month,Electronic Check,East,Low,1,0,1
1686,57,65923,0.6,5.0,24.18,Two Year,Mailed Check,West,Low,0,0,0
1687,35,30487,4.6,78.80937097383615,94.23,Two Year,Credit Card,North,High,1,1,0
1688,44,54104,4.5,57.36001953121182,63.63,One Year,Electronic Check,South,Medium,1,0,0
1689,45,35290,1.9,26.780097743384047,38.01,Month-to-Month,Mailed Check,East,Medium,1,1,1
1690,38,36031,9.1,56.81704546521246,61.9,Month-to-Month,Electronic Check,West,Low,0,1,1
1691,49,50278,0.6,74.66545746421156,62.94,Month-to-Month,Bank Transfer,North,Low,0,1,1
1692,35,28901,1.1,65.78993827551267,68.4,Month-to-Month,Bank Transfer,South,Low,0,1,1
1693,53,91231,0.2,74.78331512597138,73.92,Month-to-Month,Credit Card,North,Medium,0,0,1
1694,24,36751,5.6,30.407560670852003,28.72,One Year,Bank Transfer,West,Medium,1,1,0
1695,43,56392,3.4,47.547905767508716,24.89,Month-to-Month,Credit Card,West,Medium,0,1,0
1696,67,89373,1.3,38.35553985057642,45.17,One Year,Electronic Check,South,Low,1,1,1
1697,28,70785,0.6,85.91644369079772,77.14,Month-to-Month,Bank Transfer,North,Low,1,0,0
1698,33,18492,0.1,66.50853118275934,70.23,Month-to-Month,Mailed Check,North,Medium,0,0,0
1699,48,51261,0.6,106.24617260123753,69.38,One Year,Credit Card,East,Low,1,0,0
1700,44,64080,2.1,46.58302839848991,33.77,Month-to-Month,Mailed Check,West,Low,1,1,0
1701,46,65547,1.0,41.95586418971851,32.87,One Year,Credit Card,West,Low,1,0,0
1702,48,21756,1.0,52.42912050528729,59.43,One Year,Credit Card,East,Medium,1,0,0
1703,50,27962,7.3,79.81042998560588,61.3,Two Year,Bank Transfer,South,High,1,0,0
1704,56,69355,2.5,48.40984559124375,44.1,Month-to-Month,Electronic Check,West,Low,0,1,0
1705,47,26397,4.6,57.239876762325,53.47,Month-to-Month,Mailed Check,West,Medium,0,0,1
1706,38,34035,0.1,56.74043265196275,56.38,Month-to-Month,Bank Transfer,South,Medium,1,1,0
1707,50,95485,1.6,55.71094170163941,41.36,Two Year,Bank Transfer,East,High,1,0,0
1708,66,39093,2.3,43.2568277116754,31.87,One Year,Credit Card,South,Medium,0,1,0
1709,40,26910,0.7,52.5287607776134,64.03,Month-to-Month,Bank Transfer,East,High,0,1,1
1710,29,24768,0.4,51.75815317567556,61.05,Month-to-Month,Bank Transfer,West,Medium,1,1,1
1711,56,48194,7.1,54.86383612585632,73.55,Month-to-Month,Credit Card,North,Low,1,0,0
1712,40,19278,9.8,71.98330272674875,83.73,Month-to-Month,Mailed Check,East,Medium,0,0,0
1713,18,35030,0.3,86.69130462324087,44.35,One Year,Credit Card,East,High,0,0,0
1714,53,48207,1.5,39.872174271945276,49.3,Month-to-Month,Credit Card,West,Medium,1,1,0
1715,35,82004,11.1,47.944114753821125,41.6,Month-to-Month,Electronic Check,North,Medium,1,0,0
1716,40,57939,0.3,40.14978582868864,58.99,Month-to-Month,Mailed Check,East,Low,1,0,0
1717,46,27099,3.6,58.367827670000906,50.16,Month-to-Month,Electronic Check,North,Medium,0,0,0
1718,44,76736,12.5,45.30970976480242,32.75,Month-to-Month,Electronic Check,North,Medium,1,1,0
1719,51,34039,13.4,59.3163430073558,45.24,Month-to-Month,Electronic Check,South,Medium,0,0,0
1720,36,20340,2.2,74.86528438800616,64.23,One Year,Credit Card,South,Medium,1,0,1
1721,48,36511,0.6,9.53502965551705,40.56,One Year,Electronic Check,West,Low,0,0,0
1722,38,88520,0.8,63.852038012812436,63.21,Month-to-Month,Bank Transfer,North,Medium,1,1,1
1723,51,43953,7.7,46.71663311983818,42.75,Month-to-Month,Electronic Check,North,Low,1,0,1
1724,49,40412,8.5,63.287600823719,76.54,Two Year,Bank Transfer,North,Low,1,1,0
1725,29,98761,3.3,38.86355012049639,50.67,Month-to-Month,Electronic Check,South,High,0,1,1
1726,56,18265,5.1,76.53269778952375,75.24,Month-to-Month,Electronic Check,North,Low,1,1,0
1727,35,19789,4.7,71.43905112472511,82.68,Month-to-Month,Bank Transfer,West,Medium,0,1,0
1728,52,16502,3.8,65.23033867376758,35.56,Month-to-Month,Credit Card,East,High,1,1,0
1729,46,49264,6.1,69.27806292058177,61.13,Month-to-Month,Electronic Check,West,Low,0,0,1
1730,65,43983,4.0,41.578831590900876,59.52,Month-to-Month,Mailed Check,East,Low,1,1,1
1731,39,93761,2.7,43.84677241559278,44.35,Month-to-Month,Electronic Check,East,Medium,1,0,1
1732,37,45885,0.9,68.54385161471463,55.89,One Year,Electronic Check,West,Low,0,1,0
1733,41,32135,4.8,41.18087543016498,50.78,Month-to-Month,Credit Card,West,High,0,0,0
1734,38,40174,2.2,81.02143083984556,51.27,Two Year,Electronic Check,North,Low,1,1,0
1735,52,42819,1.2,49.175360716941434,44.07,Two Year,Electronic Check,West,High,0,1,0
1736,20,16002,5.7,64.0340990174912,79.1,One Year,Bank Transfer,South,Low,1,1,1
1737,28,178203,4.2,92.78649134659162,73.44,One Year,Electronic Check,South,High,0,1,0
1738,28,53419,9.7,42.28797962677462,67.23,Month-to-Month,Electronic Check,East,High,1,1,0
1739,54,45048,0.6,56.23771151520609,67.35,One Year,Bank Transfer,South,Medium,1,1,0
1740,64,56293,3.7,73.97529696347154,81.49,Two Year,Credit Card,South,Medium,1,0,0
1741,40,59288,1.0,72.12299299977757,69.44,Month-to-Month,Electronic Check,West,Low,1,0,1
1742,39,37149,8.2,49.099324415691555,58.84,Month-to-Month,Credit Card,North,Low,1,1,0
1743,42,28362,0.4,45.69885212460663,35.85,Month-to-Month,Electronic Check,North,Low,0,0,0
1744,57,55809,3.7,50.803553214189066,40.53,One Year,Credit Card,West,Medium,0,1,0
1745,29,49619,5.5,81.06143979072455,67.08,Month-to-Month,Credit Card,South,High,0,1,0
1746,45,25708,1.5,49.97609458552096,52.81,Month-to-Month,Mailed Check,South,Medium,0,0,0
1747,54,87594,10.8,56.40608246470237,42.37,One Year,Electronic Check,West,Medium,1,0,0
1748,48,47161,6.7,47.31784352337835,54.84,Month-to-Month,Bank Transfer,West,Medium,1,1,0
1749,44,59958,1.2,67.69987416632776,63.01,One Year,Electronic Check,North,High,0,1,0
1750,55,86297,0.0,57.79945067650581,53.63,Month-to-Month,Credit Card,South,Medium,0,0,1
1751,18,40620,1.2,36.938191406351876,48.9,Month-to-Month,Electronic Check,West,High,1,0,0
1752,50,47778,1.2,37.5611659473701,63.47,Month-to-Month,Credit Card,North,Low,1,1,1
1753,33,62662,7.7,19.025099802000874,34.22,One Year,Credit Card,East,Low,0,1,0
1754,18,26938,12.0,40.03621463573891,58.31,Two Year,Mailed Check,South,High,0,0,0
1755,48,41345,0.3,69.2910244653791,78.89,Month-to-Month,Mailed Check,East,Medium,0,1,1
1756,59,43004,2.2,78.82768968422081,70.84,Month-to-Month,Credit Card,North,Low,0,1,0
1757,40,23722,2.8,67.3400505379093,83.26,Two Year,Electronic Check,East,High,1,1,0
1758,54,143587,0.3,64.98337961153226,72.41,One Year,Credit Card,North,High,1,1,1
1759,62,18508,1.7,52.722531108484304,59.37,Month-to-Month,Bank Transfer,South,Low,1,0,1
1760,59,19654,1.3,68.94846198845177,68.56,One Year,Electronic Check,North,High,1,1,0
1761,63,82687,2.7,60.153008015473915,56.53,Two Year,Credit Card,North,Medium,1,0,0
1762,51,59414,3.8,87.48008149576825,55.5,Month-to-Month,Electronic Check,West,Low,1,1,1
1763,42,22827,4.3,53.22798434481853,65.65,Month-to-Month,Electronic Check,West,Medium,0,1,1
1764,21,56050,0.5,79.17414550725036,63.7,Month-to-Month,Electronic Check,East,High,0,1,0
1765,38,89977,5.9,70.73405347272148,74.67,One Year,Mailed Check,East,Medium,1,0,1
1766,31,39472,4.0,68.23797915167486,50.72,Month-to-Month,Electronic Check,North,High,1,1,0
