customer_id,age,income,tenure_years,avg_monthly_usage,support_tickets_last_year,satisfaction_level,customer_segment,region,churn,future_retention_offer
1190,62,134886.38633617415,2.598545037940698,66.70583737544275,1,High,segment_76,South,0,0.04189785132963001
1191,61,,14.87017626195794,156.62584255861603,2,,segment_94,South,0,-0.02387425986700724
1192,30,28620.094663318734,2.370223732389179,116.26203267723092,3,Medium,segment_62,South,0,-0.02861940011880297
1193,75,11224.557355720415,1.2898078119056084,10.086468991498727,0,Medium,segment_51,North,0,-0.11781867473795152
1194,75,,3.097334654852889,51.39216011056632,1,Very High,segment_64,South,0,-0.09975649865977156
1195,19,,11.534976573178831,20.650470564951227,2,,segment_76,West,0,-0.17711114985140786
1196,49,,2.5329612112058326,48.00648672622124,1,,segment_79,North,0,-0.2064549539250301
1197,62,38621.86292605773,0.21153950094771623,7.693511919235724,0,Very High,segment_35,West,0,0.1688131440633448
1198,19,,11.066147573964,153.0934671145243,2,,segment_26,North,0,0.0662890649494101
1199,18,48340.64873762727,10.87703897971789,,3,Very High,segment_56,East,0,-0.20748388685127417
1200,49,,8.81449049838045,157.56067365692982,3,,segment_25,East,0,0.08245494265253561
1201,23,67758.63596994997,13.892681202575103,111.57717964390716,1,Very High,segment_72,North,0,-0.08790452370783174
1202,51,,10.551151134127544,71.69978648103348,2,Medium,segment_104,South,0,0.04444120664446849
1203,26,56195.281936169966,0.6727031342500257,76.55276920766904,1,High,segment_70,East,0,0.04444029803405894
1204,40,20790.371207969918,4.820040406024921,76.56635359476051,1,High,segment_103,West,0,0.07336634825811802
1205,69,,5.081314006885945,225.22675404316257,1,Low,segment_51,South,0,-0.13017909287059745
1206,25,12061.723847952893,5.822081110265698,40.39369755419218,2,High,segment_43,North,0,-0.07092103076975657
1207,64,49820.020468454655,1.3593448211962023,76.65435435181763,2,High,segment_38,South,0,-0.006694869506805565
1208,27,50251.70312080257,17.381098194434713,27.107148870607357,2,Medium,segment_116,North,0,0.003721313272840269
1209,72,,0.11861208347566167,210.16478825771472,2,,segment_32,West,0,-0.21219365033098972
1210,71,43609.98465660257,11.130031626583433,64.57151420767994,1,Very High,segment_115,West,0,-0.05228480793469379
1211,69,,11.665845101822928,71.04372182713595,2,,segment_6,South,0,-0.06004165442845354
1212,41,111447.34226522341,1.2172451967427496,41.057523343051734,4,Medium,segment_93,East,0,0.08795188959497477
1213,66,18182.53744907502,4.202415915806126,71.89546601259069,2,Low,segment_63,East,0,-0.07979507963584687
1214,24,58059.51859759717,0.014552461850714868,132.44817592623497,0,Very High,segment_66,South,0,-0.0759794890326521
1215,20,23087.749332597356,1.6177845281626464,159.73621165033265,1,Low,segment_95,North,0,-0.09552138982825883
1216,39,61325.65344900755,3.994935126443222,,4,High,segment_26,North,0,0.0013148270207889463
1217,53,12560.913674652202,2.9417067280102582,41.32834388109811,0,Low,segment_34,North,0,0.0014115150128538954
1218,79,,1.214787122345443,110.79868125590625,1,,segment_24,West,0,0.05791885848331635
1219,36,28347.706355991886,7.144590545390152,92.51830612925228,4,Medium,segment_144,South,1,1.0503223890388025
1220,58,,22.48334134471085,14.45838273654033,1,Very Low,segment_107,South,0,0.009152100076071491
1221,39,,1.1780287998339678,46.99612705893604,2,,segment_22,North,1,0.8749168894579213
1222,37,112249.2256919532,31.684455908962967,99.87246338422855,3,High,segment_91,North,0,-0.09769416474685401
1223,67,,2.4696662475417,22.659129504875143,2,,segment_15,North,0,0.007025929275052009
1224,73,16840.608490233295,0.12776971830500994,4.353346001999997,2,Very Low,segment_13,East,1,0.8557572306077819
1225,46,,9.459140675192439,50.19295497395465,1,,segment_125,North,0,-0.033671578808715505
1226,44,42946.59862661062,4.039722134131645,42.84349033257588,5,Medium,segment_144,South,0,0.11735548184294736
1227,52,,10.147495755717735,136.98665782000683,2,,segment_83,East,0,0.158942402230969
1228,40,12774.382417683844,1.125485920994537,31.91106817084842,3,High,segment_3,North,1,1.004609008641243
1229,40,93823.21162738059,6.069739857841675,54.72845328576335,3,Low,segment_96,South,0,-0.14366757286385062
1230,69,107720.40862155169,5.77988438671279,42.50576426618651,4,Medium,segment_1,South,0,0.09022082877182047
1231,56,14796.897868297672,3.718368936208529,76.77008323851359,4,Low,segment_59,North,0,0.0703114612423103
1232,64,32877.22252905944,2.221906341845307,149.18792411127274,3,Medium,segment_47,West,1,1.0428793525618942
1233,43,61883.719120605536,1.1585092775378925,50.10691534305002,0,Very Low,segment_43,North,0,-0.0011386933590129887
1234,34,,2.557512406622958,61.884436608102774,1,Low,segment_72,West,0,-0.0013234857352318525
1235,64,29959.319008612758,5.935635649175446,126.37970784988156,3,Medium,segment_91,West,0,-0.1321872998300603
1236,43,12727.806138307746,0.3343518469598029,50.90137493269634,0,Medium,segment_143,South,1,1.117268746443244
1237,51,24019.028060104014,1.9204422723286372,23.957078903705764,3,High,segment_126,West,0,0.1268515140234254
1238,18,17545.0220748612,1.6846684898934081,163.5542964172717,6,Very Low,segment_65,North,1,0.9963267653739575
1239,63,92261.1219857544,0.4578069646142372,42.92894755128236,2,Very High,segment_57,North,0,0.04883185994815604
1240,36,463183.0181437497,14.401138012156151,118.80536826954942,3,Medium,segment_135,West,0,0.009677233092222624
1241,62,37187.37122477008,9.081829239044877,74.75382010137876,1,Medium,segment_118,North,0,-0.04363425486462675
1242,31,28222.804527435765,9.415022239633599,86.99125126001493,1,Medium,segment_98,North,0,0.02318963468064252
1243,67,12319.361682040833,9.203241420555502,49.67191347664074,3,Medium,segment_132,South,0,0.15014762157145053
1244,38,7081.735142358099,2.0265658443554706,152.7287317086279,1,Medium,segment_123,East,0,-0.12178275766527774
1245,47,,0.051474919980105914,34.120527105611345,2,Medium,segment_141,South,0,0.012538496117385032
1246,69,,35.06453129255509,86.16612124852074,1,,segment_41,East,0,-0.060349927686123656
1247,30,49194.87702208476,2.1184364093475163,183.85802752202943,1,Medium,segment_27,North,0,-0.0857994126848461
1248,70,,2.394128784013089,74.59847401436872,2,,segment_112,North,0,-0.08199217528868372
1249,52,71836.28730757393,0.443123104830891,44.75514620086705,2,Low,segment_77,East,0,-0.21611026778947787
1250,71,111126.57242971065,0.2810033814352314,110.23051735858675,0,Medium,segment_60,North,0,-0.01762193179836298
1251,29,,4.048898029726172,65.61236114410518,1,,segment_94,West,0,0.017921869296610236
1252,54,43396.626647646655,6.047669426409388,120.3691923513117,0,Medium,segment_97,West,0,-0.05528259205483613
1253,21,91049.28287475048,7.548363252203701,149.97292788108123,2,Low,segment_50,North,0,-0.07238724362012289
1254,44,,1.7124700576983483,79.23609411794861,0,,segment_61,South,0,0.11369598320351709
1255,18,,4.15103052206348,25.100081094365922,1,,segment_76,South,0,-0.033421287403746065
1256,67,244683.36884033828,8.554759515131028,81.08756015347005,1,Low,segment_88,South,0,-0.1017166842002366
1257,44,21801.066607968154,5.563975326023242,107.18827875300755,1,High,segment_137,East,0,-0.07311270138400734
1258,66,39803.49542244978,6.447619665615952,89.48629976684168,0,High,segment_121,West,0,-0.0655375592343643
1259,20,33328.25044131137,0.648928308504293,181.92585431014123,3,Low,segment_104,East,0,0.08145765661230431
1260,65,88198.1704412528,1.5805552181809501,138.89394549595062,0,High,segment_29,South,0,-0.14934622974276096
1261,45,39757.80003197773,9.453539178634193,264.6016531789636,5,Low,segment_99,East,0,-0.14364130600880584
1262,73,,8.021048442293438,97.01277911224301,2,,segment_68,West,0,0.08290007350268469
1263,50,13521.612026189223,1.6154906776345228,21.585801389031335,0,High,segment_25,West,0,-0.022655879570239245
1264,46,,36.90163926865568,44.24710046164547,2,,segment_88,South,0,0.019070951614100808
1265,47,42557.84731659371,6.42919186510984,64.70660173416434,0,Low,segment_113,East,0,0.11871633445934604
1266,18,70426.96451925267,5.006477569492449,108.44963006449397,1,Medium,segment_103,South,0,-0.023362458379218895
1267,52,29504.952931864398,1.2530345888170156,21.911609127169964,2,High,segment_111,East,0,-0.021118524147895
1268,73,21559.82197788284,2.0049276314659434,,2,Low,segment_74,North,0,-0.05186185814083665
1269,59,43170.07063386878,3.9559038524053824,17.886835045942192,3,Very Low,segment_35,South,0,-0.05834126718330619
1270,18,85058.5602140692,3.997267575086722,102.81751842191792,2,High,segment_62,South,0,0.010400446824852208
1271,40,78547.61075199292,1.431452698972796,108.55339741048748,3,Medium,segment_133,North,0,-0.08818852160245896
1272,34,22655.897937810223,1.4244768254365179,59.67902207813805,4,Medium,segment_24,North,1,1.1104364153402626
1273,21,,4.071940397001809,55.053786581672604,1,,segment_84,North,0,-0.0020596023381356863
1274,61,18219.646917094986,0.5349348344744318,49.0634399447511,1,Medium,segment_17,North,0,0.0036379932372322538
1275,58,224646.1612606482,14.427864620829292,48.26982576560829,1,Low,segment_97,East,0,-0.05150628172905343
1276,28,31144.801592264845,20.644189279580786,91.13935496467293,1,High,segment_100,South,0,-0.09817668702304884
1277,55,55341.946846856765,0.45741872585206816,83.82628293226331,3,High,segment_41,East,1,0.8181027330925217
1278,70,,0.7199786605006423,20.527368325294074,1,,segment_14,West,0,-0.0417201113071205
1279,68,,3.8067931588102146,78.30554874631754,2,Very Low,segment_41,North,1,0.8078257816889214
1280,19,35019.84457337828,1.8987915067119043,48.01110230523983,3,High,segment_134,East,0,-0.0061558174006466635
1281,49,,3.1333663967948056,89.28761295227206,2,,segment_71,East,0,0.11542043410535344
1282,58,,3.643864402957078,,0,Medium,segment_23,North,0,-0.0134346042144739
1283,22,,2.4263573723671534,88.38989687110785,1,High,segment_78,South,1,1.1283916669372203
1284,18,20601.024964209308,1.4464516780185053,43.26437801777625,4,Medium,segment_31,South,1,0.9737088908524363
1285,40,80259.6144555695,3.882997125732538,88.48677504183769,0,Medium,segment_42,East,0,0.02213646392325592
1286,53,,2.890961365597157,91.55417597649108,2,,segment_80,South,0,-0.0018700341429237557
1287,64,122297.49944612427,1.5894181837174601,11.631640966714372,2,High,segment_105,South,0,-0.13242856764701547
1288,31,,11.945612584536335,75.52569939460847,1,,segment_131,South,0,-0.09156915778908652
1289,67,43820.96449223774,0.908359414336712,34.04068842595531,1,Medium,segment_124,North,0,-0.007430948831968887
1290,42,86104.27644440591,1.4811406555507727,36.79139616743221,5,High,segment_76,North,0,0.09337274153879983
1291,43,68124.83112730905,5.510237665524709,103.87480002807449,3,High,segment_150,North,0,-0.02292617929518599
1292,25,183828.8526708432,0.2577538140681148,94.19705723105565,2,Low,segment_139,West,0,0.005875655511046313
1293,50,35112.62700270074,1.7468274657746492,44.67489094785339,1,Very High,segment_105,South,0,-0.12227948495057533
1294,52,67909.28903371238,2.9587693102000077,64.0765004626538,2,High,segment_101,West,0,0.14842375760890653
1295,30,64260.614803167126,14.088024158255092,228.4407735554938,2,Low,segment_49,South,0,0.03504852637024437
1296,60,,25.52775298715863,66.61166669548685,3,,segment_135,South,0,-0.04774995097946433
1297,48,40339.95619516328,1.7004646388653584,14.241167611261357,1,Low,segment_75,North,0,-0.06677154732849573
1298,41,,5.701774556429539,38.14380761323112,3,,segment_45,North,0,-0.08104011215089477
1299,56,,2.8702094708957646,55.688371296468084,4,,segment_100,East,0,-0.10597619595225019
1300,22,13530.581981701242,8.700134721963071,34.34597476214065,4,High,segment_73,West,0,-0.22041755755866088
1301,64,73305.43923003519,10.141603362654418,29.884331803225887,0,High,segment_26,East,0,-0.02826032591808125
1302,40,62859.57700973221,3.783812657347355,58.26472372975902,2,High,segment_57,West,1,1.0430313024777713
1303,77,61880.62947977518,1.1759185730075397,72.16509738252124,0,Medium,segment_95,North,0,0.016108671456373475
1304,77,27293.862167258907,2.510142858385091,248.53592456849222,1,Very Low,segment_85,East,1,1.0874427904957735
1305,25,55785.08945835072,1.1994551732975907,19.584637448646927,0,High,segment_91,South,0,-0.0718089341993424
1306,39,147035.48489623462,0.6036719460848887,42.338511749692856,3,Very Low,segment_103,North,0,-0.07233516880574531
1307,21,22270.77837835729,0.39573364477504236,38.43491238024317,2,Medium,segment_9,West,0,-0.04234234308624987
1308,62,36897.98636513022,1.9679591658697204,55.13854298870169,1,High,segment_47,North,0,0.021395660428475648
1309,38,34772.80363410531,2.208552651265936,289.21640532079124,2,High,segment_122,North,1,0.9717955811667935
1310,20,12184.520623446884,3.2528943531169006,49.97090175965789,2,High,segment_33,South,0,-0.010669870685701965
1311,52,,2.8166165597255177,119.09672041159743,2,,segment_26,East,1,0.8467285642683166
1312,37,115696.88536031934,11.370032226540781,122.90915755634954,2,High,segment_62,South,0,-0.05281648930897305
1313,72,38779.40988855888,4.414517794091966,83.0878542941926,2,Medium,segment_52,North,0,0.1478953099363379
1314,59,,5.33980871771073,26.165246527699733,2,,segment_95,South,1,1.0552316680665155
1315,54,,2.815117973128472,,1,,segment_45,East,0,0.20641055318325155
1316,38,,13.464197910250716,47.685667850225876,0,,segment_67,South,0,-0.10716375822964459
1317,37,18239.921720967606,0.7606450744241988,81.2470174817385,1,Low,segment_73,North,1,1.0441572246801405
1318,71,9660.219499909957,1.2972131545389756,66.44605062322721,1,Medium,segment_105,East,1,0.9175422929839189
1319,54,,27.874994591890264,110.73402078930945,1,,segment_88,North,0,0.0829080860018873
1320,41,23024.600887838445,17.598788872865303,87.17970291944093,4,High,segment_98,South,0,0.09049759879498252
1321,42,,9.355900053050437,76.35951235745162,0,Medium,segment_22,North,0,-0.0717383549005219
1322,23,27482.16440053005,2.925887093062178,138.07997702121085,0,Very Low,segment_113,North,0,0.09376730836852287
1323,36,,19.52997088753185,30.604788856946282,3,,segment_98,West,0,0.06087440661678818
1324,60,,2.9826554182717904,64.07498057682979,1,,segment_108,East,0,-0.05439364649684728
1325,20,50623.61325227987,10.598029875735554,80.1039124539548,0,Low,segment_79,North,0,-0.08674809449647947
1326,63,60807.793685660996,11.45696824149846,59.51717218849303,0,Medium,segment_96,West,0,0.08286058010416147
1327,44,92673.73553082804,13.111723967033264,63.31313839470521,0,Low,segment_47,West,0,0.12540106443329735
1328,18,77989.3451826293,2.871824212525468,36.787218885755614,3,High,segment_33,North,0,-0.14408513932945716
1329,20,,2.4451661943114438,68.36365486933774,1,,segment_67,South,0,-0.06085931557384201
1330,55,69947.10603123452,17.622474131324086,77.5900606494187,2,Medium,segment_127,North,0,0.048169588681220565
1331,45,,17.94148518263131,36.782816489071685,1,,segment_106,North,0,-0.11608602969203415
1332,27,27985.65879776964,5.6435016030215195,89.0290360666746,3,Very High,segment_48,West,0,0.025079046405805334
1333,50,18663.503263381615,0.4974394476424258,77.83279532711636,2,High,segment_71,North,1,0.9977924156964671
1334,41,106913.02874593528,8.140099619550918,56.158584760594906,3,High,segment_77,South,0,0.00699034275932626
1335,52,,11.415003151500358,94.17142214665542,2,Very High,segment_94,West,0,-0.11013520016070699
1336,65,61522.806962669485,0.8315633212560994,,0,Medium,segment_13,North,0,-0.08980882585997207
1337,69,60681.88732943001,9.17627930607631,142.0235624223683,2,Low,segment_126,East,0,0.05173687486179477
1338,49,75597.43626135107,4.5310096625319405,54.29872047598398,1,Medium,segment_76,South,0,-0.14217414233900225
1339,35,25330.793195479757,6.858671331367103,67.50578025623719,6,Low,segment_105,South,0,0.046043440281498704
1340,63,,1.3788208861700708,157.29898524091993,1,,segment_145,North,0,0.02905897687355012
1341,25,29326.540884407284,1.960912359953237,41.92395465315367,0,High,segment_32,West,0,-0.1430358947625112
1342,70,34148.88821656066,5.090047082336982,63.367929106263226,0,Medium,segment_43,South,0,0.06140486424278733
1343,67,29984.864112223804,0.9285274906400887,,3,Medium,segment_142,West,1,0.9668168683404338
1344,61,8797.734608770697,0.7934278931875889,91.39267428539065,2,Very High,segment_59,North,1,0.952135577884586
1345,73,31736.58007877981,0.41218419710620136,,1,High,segment_19,South,1,1.02472702753461
1346,77,,3.096973290963744,156.5821981841217,0,Medium,segment_146,South,0,-0.00654411245548882
